datetime,state,city_or_county,rolling_death_count,rolling_injured_count,rolling_armed_robbery_count,rolling_gang_involvement_count,rolling_home_invasion_count,rolling_domestic_violence_count,rolling_road_rage_count,rolling_mass_shooting_count,rolling_teen_incident_count,rolling_drug_raid_count,rolling_suicide_count,date
00:00.0,Pennsylvania,Philadelphia,93,193,47,4,10,4,3,13,0,0,8,2/10/2014
00:00.0,Pennsylvania,Philadelphia,93,195,47,4,10,4,3,13,0,0,8,2/10/2014
00:00.0,Pennsylvania,Philadelphia,94,196,47,4,10,4,3,13,0,0,8,2/11/2014
00:00.0,Pennsylvania,Waterfall,94,196,47,4,10,4,4,13,0,0,8,2/11/2014
00:00.0,Pennsylvania,Philadelphia,94,196,47,4,10,4,4,13,0,0,8,2/11/2014
00:00.0,Pennsylvania,Philadelphia,95,197,47,4,10,4,4,13,0,0,8,2/11/2014
00:00.0,Pennsylvania,Philadelphia,95,197,47,4,10,4,4,13,0,0,8,2/11/2014
00:00.0,Pennsylvania,Pittsburgh,95,198,48,4,10,4,4,13,0,0,8,2/12/2014
00:00.0,Pennsylvania,Philadelphia,95,198,48,4,10,4,4,13,0,0,8,2/12/2014
00:00.0,Pennsylvania,Philadelphia,95,198,48,4,10,4,4,13,0,0,8,2/12/2014
00:00.0,Pennsylvania,Pittsburgh,95,198,48,4,10,4,4,13,0,0,8,2/12/2014
00:00.0,Pennsylvania,Monessen,96,198,48,4,10,4,4,13,0,0,8,2/12/2014
00:00.0,Pennsylvania,Philadelphia,96,198,49,4,10,4,4,13,0,0,8,2/13/2014
00:00.0,Pennsylvania,Philadelphia,99,198,49,4,10,4,4,13,0,0,8,2/13/2014
00:00.0,Pennsylvania,Philadelphia,99,198,50,4,10,4,4,13,0,0,8,2/13/2014
00:00.0,Pennsylvania,Carlisle,99,199,50,4,10,4,4,13,0,0,8,2/13/2014
00:00.0,Pennsylvania,Philadelphia,100,199,50,4,10,4,4,13,0,0,8,2/14/2014
00:00.0,Pennsylvania,Connellsville,100,200,50,4,10,4,4,13,0,0,8,2/14/2014
00:00.0,Pennsylvania,Erie,102,200,50,4,10,4,4,13,0,0,9,2/15/2014
00:00.0,Pennsylvania,Philadelphia,102,200,50,4,10,4,4,13,0,0,9,2/15/2014
00:00.0,Pennsylvania,Philadelphia,102,200,50,4,10,4,4,13,0,0,9,2/15/2014
00:00.0,Pennsylvania,Pittsburgh,102,200,50,4,10,4,4,13,0,0,9,2/15/2014
00:00.0,Pennsylvania,York,103,200,50,4,10,4,4,13,0,0,9,2/16/2014
00:00.0,Pennsylvania,York,104,200,50,4,10,4,4,13,0,0,9,2/16/2014
00:00.0,Pennsylvania,Philadelphia,104,202,50,4,10,4,4,13,0,0,9,2/16/2014
00:00.0,Pennsylvania,Philadelphia,104,203,50,4,10,4,4,13,0,0,9,2/17/2014
00:00.0,Pennsylvania,Philadelphia,104,203,50,4,10,4,4,13,0,0,9,2/18/2014
00:00.0,Pennsylvania,Philadelphia,104,203,50,4,11,4,4,13,0,0,9,2/18/2014
00:00.0,Pennsylvania,Philadelphia,105,204,50,4,11,4,4,13,0,0,9,2/19/2014
00:00.0,Pennsylvania,Mckees Rocks,106,204,50,4,11,4,4,13,0,0,9,2/19/2014
00:00.0,Pennsylvania,Philadelphia,106,204,50,4,11,4,4,13,0,0,9,2/19/2014
00:00.0,Pennsylvania,Philadelphia,106,205,50,4,11,4,4,13,0,0,9,2/20/2014
00:00.0,Pennsylvania,Pittsburgh,106,206,50,4,11,4,4,13,0,0,9,2/20/2014
00:00.0,Pennsylvania,Philadelphia,106,207,50,4,11,4,4,13,0,0,9,2/20/2014
00:00.0,Pennsylvania,Palmyra,106,207,51,4,11,4,4,13,0,0,9,2/20/2014
00:00.0,Pennsylvania,Allentown,106,207,52,4,11,4,4,13,0,0,9,2/20/2014
00:00.0,Pennsylvania,Easton,106,207,53,4,11,4,4,13,0,0,9,2/21/2014
00:00.0,Pennsylvania,Langhorne,106,207,54,4,11,4,4,13,0,0,9,2/21/2014
00:00.0,Pennsylvania,Philadelphia,107,207,54,4,11,4,4,13,0,0,9,2/21/2014
00:00.0,Pennsylvania,Philadelphia,107,208,54,4,11,4,4,13,0,0,9,2/21/2014
00:00.0,Pennsylvania,Pittsburgh,107,208,54,4,11,4,4,13,0,0,9,2/21/2014
00:00.0,Pennsylvania,Harrisburg,107,209,54,4,11,4,4,13,0,0,9,2/21/2014
00:00.0,Pennsylvania,Bethlehem,107,210,54,4,11,4,4,13,0,0,9,2/21/2014
00:00.0,Pennsylvania,Lansford,107,212,54,4,11,5,4,13,0,0,9,2/22/2014
00:00.0,Pennsylvania,Philadelphia,109,212,54,4,11,5,4,13,0,0,10,2/22/2014
00:00.0,Pennsylvania,Allentown,109,212,54,4,11,5,4,13,0,0,10,2/22/2014
00:00.0,Pennsylvania,Philadelphia,109,213,54,4,11,5,4,13,0,0,10,2/22/2014
00:00.0,Pennsylvania,Philadelphia,109,213,54,4,11,5,4,13,0,0,10,2/22/2014
00:00.0,Pennsylvania,Philadelphia,111,213,54,4,11,5,4,13,0,0,10,2/22/2014
00:00.0,Pennsylvania,Chester,111,214,54,4,11,5,4,13,0,0,10,2/23/2014
00:00.0,Pennsylvania,Philadelphia,111,215,54,4,11,5,4,13,0,0,10,2/23/2014
00:00.0,Pennsylvania,Penn Hills,112,215,54,4,11,5,4,13,0,0,10,2/23/2014
00:00.0,Pennsylvania,Bethlehem,112,215,54,4,11,5,4,13,0,0,10,2/23/2014
00:00.0,Pennsylvania,Philadelphia,112,216,54,4,11,5,4,13,0,0,10,2/23/2014
00:00.0,Pennsylvania,Tannersville,113,216,54,4,11,5,4,13,0,0,11,2/23/2014
00:00.0,Pennsylvania,Lancaster,113,216,55,4,11,5,4,13,0,0,11,2/23/2014
00:00.0,Pennsylvania,Philadelphia,113,217,55,4,11,5,4,13,0,0,11,2/23/2014
00:00.0,Pennsylvania,Allentown,113,218,55,4,11,5,4,13,0,0,11,2/23/2014
00:00.0,Pennsylvania,Philadelphia,113,219,55,4,11,5,4,13,0,0,11,2/23/2014
00:00.0,Pennsylvania,Lancaster,113,219,56,4,11,5,4,13,0,0,11,2/24/2014
00:00.0,Pennsylvania,Philadelphia,113,220,56,4,11,5,4,13,0,0,11,2/24/2014
00:00.0,Pennsylvania,Allentown,113,220,56,4,11,5,4,13,0,0,11,2/24/2014
00:00.0,Pennsylvania,Philadelphia,113,221,56,4,11,5,4,13,0,0,11,2/24/2014
00:00.0,Pennsylvania,Philadelphia,114,221,56,4,11,5,4,13,0,0,11,2/24/2014
00:00.0,Pennsylvania,Wilkinsburg,114,221,56,4,11,5,4,13,0,0,11,2/25/2014
00:00.0,Pennsylvania,Philadelphia,114,221,56,4,11,5,4,13,0,0,11,2/25/2014
00:00.0,Pennsylvania,Allentown,114,221,56,4,11,5,4,13,0,0,11,2/25/2014
00:00.0,Pennsylvania,Philadelphia,114,222,56,4,11,5,4,13,0,0,11,2/26/2014
00:00.0,Pennsylvania,Philadelphia,114,223,56,4,11,5,4,13,0,0,11,2/27/2014
00:00.0,Pennsylvania,Philadelphia,114,224,56,4,11,5,4,13,0,0,11,2/27/2014
00:00.0,Pennsylvania,Philadelphia,115,224,56,4,11,5,4,13,0,0,11,2/27/2014
00:00.0,Pennsylvania,Philadelphia,115,224,57,4,11,5,4,13,0,0,11,2/27/2014
00:00.0,Pennsylvania,Philadelphia,115,224,57,4,11,5,4,13,0,0,11,2/27/2014
00:00.0,Pennsylvania,York,115,224,57,4,11,5,4,13,0,0,11,2/27/2014
00:00.0,Pennsylvania,York,115,225,57,4,11,5,4,13,0,0,11,2/28/2014
00:00.0,Pennsylvania,East Stroudsburg,115,225,58,4,11,5,4,13,0,0,11,2/28/2014
00:00.0,Pennsylvania,Philadelphia,115,226,58,4,11,5,4,13,0,0,11,2/28/2014
00:00.0,Pennsylvania,Philadelphia,115,226,58,4,11,5,4,13,0,0,11,2/28/2014
00:00.0,Pennsylvania,Philadelphia,115,226,58,4,11,5,4,13,0,0,11,3/1/2014
00:00.0,Pennsylvania,Steelton,115,226,59,4,11,5,4,13,0,0,11,3/1/2014
00:00.0,Pennsylvania,Pittsburgh,115,227,59,4,11,5,4,13,0,0,11,3/1/2014
00:00.0,Pennsylvania,Pittsburgh,116,231,59,4,11,5,4,14,0,0,11,3/1/2014
00:00.0,Pennsylvania,Butler,116,232,59,4,11,5,4,14,0,0,11,3/1/2014
00:00.0,Pennsylvania,Philadelphia,116,233,59,4,11,5,4,14,0,0,11,3/2/2014
00:00.0,Pennsylvania,Philadelphia,116,233,60,4,11,5,4,14,0,0,11,3/2/2014
00:00.0,Pennsylvania,Bethlehem,116,234,60,4,11,5,4,14,0,0,11,3/2/2014
00:00.0,Pennsylvania,Philadelphia,116,235,60,4,11,5,4,14,0,0,11,3/2/2014
00:00.0,Pennsylvania,Philadelphia,116,236,60,4,11,5,4,14,0,0,11,3/2/2014
00:00.0,Pennsylvania,Philadelphia,116,237,60,4,11,5,4,14,0,0,11,3/2/2014
00:00.0,Pennsylvania,Philadelphia,116,237,60,4,12,5,4,14,0,0,11,3/3/2014
00:00.0,Pennsylvania,Philadelphia,116,238,60,4,12,5,4,14,0,0,11,3/3/2014
00:00.0,Pennsylvania,Carrick,116,238,61,4,12,5,4,14,0,0,11,3/4/2014
00:00.0,Pennsylvania,Reading,116,238,61,4,12,5,4,14,1,0,11,3/4/2014
00:00.0,Pennsylvania,Millersville,117,238,61,4,12,5,4,14,1,0,12,3/5/2014
00:00.0,Pennsylvania,Philadelphia,117,240,61,4,12,5,4,14,1,0,12,3/5/2014
00:00.0,Pennsylvania,Philadelphia,117,241,61,4,12,5,4,14,1,0,12,3/5/2014
00:00.0,Pennsylvania,Philadelphia,117,242,61,4,12,5,4,14,1,0,12,3/5/2014
00:00.0,Pennsylvania,Allentown,118,242,61,4,12,5,4,14,1,0,12,3/5/2014
00:00.0,Pennsylvania,Philadelphia,118,239,61,4,12,5,4,13,1,0,12,3/6/2014
00:00.0,Pennsylvania,Philadelphia,118,236,61,4,12,5,4,12,1,0,12,3/6/2014
00:00.0,Pennsylvania,Philadelphia,117,233,61,4,12,5,4,11,1,0,12,3/6/2014
00:00.0,Pennsylvania,Philadelphia,117,229,61,4,12,5,4,10,1,0,12,3/6/2014
00:00.0,Pennsylvania,Philadelphia,117,226,61,4,12,5,4,9,1,0,12,3/6/2014
00:00.0,Pennsylvania,Allentown,117,223,61,4,13,5,4,8,1,0,12,3/6/2014
00:00.0,Pennsylvania,Norristown (East Norriton),118,219,61,4,13,5,4,7,1,0,12,3/7/2014
00:00.0,Pennsylvania,Shrewsbury,117,219,62,3,13,5,4,7,1,0,12,3/7/2014
00:00.0,Pennsylvania,Philadelphia,114,217,62,3,13,5,4,6,1,0,12,3/8/2014
00:00.0,Pennsylvania,Chadds Ford,114,214,62,3,13,5,4,5,1,0,12,3/8/2014
00:00.0,Pennsylvania,Philadelphia,113,215,62,3,13,5,4,5,1,0,12,3/8/2014
00:00.0,Pennsylvania,Lancaster,112,211,62,3,13,5,4,4,1,0,12,3/8/2014
00:00.0,Pennsylvania,Chester,112,211,62,3,13,5,4,4,1,0,12,3/9/2014
00:00.0,Pennsylvania,Mckeesport,112,203,62,3,13,5,4,3,1,0,12,3/9/2014
00:00.0,Pennsylvania,Philadelphia,110,198,62,3,13,5,4,2,1,0,12,3/9/2014
00:00.0,Pennsylvania,Philadelphia,110,195,62,3,13,5,4,1,1,0,12,3/9/2014
00:00.0,Pennsylvania,Philadelphia,110,195,62,2,13,5,4,1,1,0,12,3/9/2014
00:00.0,Pennsylvania,Lebanon,112,194,62,1,14,5,4,1,1,0,12,3/10/2014
00:00.0,Pennsylvania,York,111,194,62,1,14,4,4,1,1,0,12,3/10/2014
00:00.0,Pennsylvania,Erie,110,194,63,1,14,4,4,1,1,0,12,3/10/2014
00:00.0,Pennsylvania,Philadelphia,110,194,64,1,14,4,4,1,1,0,12,3/10/2014
00:00.0,Pennsylvania,Philadelphia,111,193,64,1,14,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Philadelphia,111,193,64,1,14,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Philadelphia,111,193,64,1,14,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Philadelphia,112,195,63,1,14,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Philadelphia,113,195,63,1,13,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Coatesville,113,196,63,1,12,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Harrisburg,113,195,63,1,12,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Philadelphia,113,196,63,2,12,4,4,1,1,0,12,3/11/2014
00:00.0,Pennsylvania,Philadelphia,111,196,64,2,12,4,4,1,1,0,12,3/12/2014
00:00.0,Pennsylvania,Philadelphia,111,197,64,2,12,4,4,1,1,0,12,3/12/2014
00:00.0,Pennsylvania,Philadelphia,111,197,64,2,12,4,3,1,1,0,12,3/14/2014
00:00.0,Pennsylvania,Pittsburgh,111,196,64,2,12,4,3,1,1,0,12,3/14/2014
00:00.0,Pennsylvania,Avella,111,196,64,2,12,4,3,1,1,0,12,3/14/2014
00:00.0,Pennsylvania,Lancaster,111,196,64,2,12,4,3,1,1,0,12,3/14/2014
00:00.0,Pennsylvania,Philadelphia,110,196,65,2,12,4,3,1,1,0,12,3/15/2014
00:00.0,Pennsylvania,Philadelphia,110,196,64,2,12,4,3,1,1,0,12,3/15/2014
00:00.0,Pennsylvania,Hazleton,110,195,64,2,12,4,3,1,1,0,12,3/15/2014
00:00.0,Pennsylvania,Bellefonte,110,195,64,2,12,4,3,1,1,0,12,3/16/2014
00:00.0,Pennsylvania,Chester Twp,110,195,63,2,12,4,3,1,1,0,12,3/16/2014
00:00.0,Pennsylvania,York,109,196,64,2,12,4,2,1,1,0,12,3/17/2014
00:00.0,Pennsylvania,Wilkes-barre,108,193,65,2,12,4,2,1,1,0,12,3/17/2014
00:00.0,Pennsylvania,Erie,108,192,66,2,12,4,2,1,1,0,12,3/17/2014
00:00.0,Pennsylvania,Philadelphia,107,193,66,2,12,4,2,1,1,0,12,3/19/2014
00:00.0,Pennsylvania,Erie,105,192,67,2,12,4,2,1,1,0,12,3/19/2014
00:00.0,Pennsylvania,Philadelphia,105,193,66,2,12,4,2,1,1,0,12,3/19/2014
00:00.0,Pennsylvania,Philadelphia,104,194,66,2,12,4,2,1,1,0,12,3/19/2014
00:00.0,Pennsylvania,Philadelphia,104,194,66,2,13,3,2,1,1,0,12,3/19/2014
00:00.0,Pennsylvania,Philadelphia,105,194,66,2,13,4,2,1,1,0,12,3/19/2014
00:00.0,Pennsylvania,Saylorsburg,107,194,65,2,13,4,2,1,1,0,12,3/19/2014
00:00.0,Pennsylvania,Philadelphia,107,194,65,2,13,4,2,1,1,0,12,3/20/2014
00:00.0,Pennsylvania,Philadelphia,108,193,65,2,13,4,2,1,1,0,12,3/20/2014
00:00.0,Pennsylvania,Palmyra,108,192,66,2,13,4,2,1,1,0,12,3/20/2014
00:00.0,Pennsylvania,Scalp Level,109,192,66,2,13,4,2,1,1,0,13,3/20/2014
00:00.0,Pennsylvania,Philadelphia,108,193,66,2,13,4,2,1,1,0,13,3/20/2014
00:00.0,Pennsylvania,Philadelphia,108,193,66,2,13,4,2,1,1,0,13,3/21/2014
00:00.0,Pennsylvania,Springfield,107,193,66,2,13,4,2,1,1,0,13,3/21/2014
00:00.0,Pennsylvania,Braddock,106,194,66,2,13,4,2,1,1,0,13,3/21/2014
00:00.0,Pennsylvania,Philadelphia,106,193,66,2,13,4,2,1,1,0,13,3/21/2014
00:00.0,Pennsylvania,Philadelphia,107,192,65,2,13,4,2,1,1,0,13,3/21/2014
00:00.0,Pennsylvania,Portersville,107,191,65,2,13,4,3,1,1,0,13,3/21/2014
00:00.0,Pennsylvania,Philadelphia,106,192,65,2,13,4,3,1,1,0,13,3/22/2014
00:00.0,Pennsylvania,Pittsburgh,106,193,64,2,13,4,3,1,1,0,13,3/22/2014
00:00.0,Pennsylvania,Wilkinsburg,106,192,64,2,13,4,3,1,1,0,13,3/22/2014
00:00.0,Pennsylvania,Pittsburgh,106,193,63,2,13,4,3,1,2,0,13,3/22/2014
00:00.0,Pennsylvania,Philadelphia,106,193,63,2,13,4,3,1,2,0,13,3/22/2014
00:00.0,Pennsylvania,Philadelphia,106,193,63,2,13,4,3,1,2,0,13,3/22/2014
00:00.0,Pennsylvania,Pittsburgh,107,192,63,2,13,4,3,1,2,0,13,3/22/2014
00:00.0,Pennsylvania,Philadelphia,107,192,62,2,13,4,3,1,2,0,13,3/22/2014
00:00.0,Pennsylvania,Philadelphia,108,191,62,2,13,4,3,1,2,0,13,3/22/2014
00:00.0,Pennsylvania,Scranton,106,191,62,2,13,4,3,1,2,0,12,3/23/2014
00:00.0,Pennsylvania,Philadelphia,106,191,61,2,13,4,3,1,2,0,12,3/23/2014
00:00.0,Pennsylvania,Pittsburgh,105,191,61,2,13,4,3,1,2,0,12,3/24/2014
00:00.0,Pennsylvania,Philadelphia,106,190,61,2,13,4,3,1,2,0,12,3/24/2014
00:00.0,Pennsylvania,Pittsburgh,107,189,61,2,13,4,3,1,2,0,12,3/24/2014
00:00.0,Pennsylvania,Philadelphia,107,187,62,2,13,4,3,1,2,0,12,3/24/2014
00:00.0,Pennsylvania,Philadelphia,106,189,62,2,14,4,3,1,2,0,12,3/24/2014
00:00.0,Pennsylvania,Dauphin County,106,188,62,2,14,4,3,1,2,0,12,3/24/2014
00:00.0,Pennsylvania,Philadelphia,107,188,62,2,14,4,3,1,2,0,12,3/24/2014
00:00.0,Pennsylvania,Pittsburgh,109,188,61,2,14,4,3,1,2,0,12,3/25/2014
00:00.0,Pennsylvania,Philadelphia,109,189,61,2,14,4,3,1,2,0,12,3/25/2014
00:00.0,Pennsylvania,Philadelphia,109,188,62,2,14,4,3,1,2,0,12,3/25/2014
00:00.0,Pennsylvania,Allentown,108,188,62,2,14,4,3,1,2,0,12,3/25/2014
00:00.0,Pennsylvania,Steelton,107,187,61,2,14,4,3,1,2,0,12,3/25/2014
00:00.0,Pennsylvania,New Cumberland,105,187,61,2,14,4,3,1,2,0,11,3/25/2014
00:00.0,Pennsylvania,Philadelphia,105,186,61,2,14,4,3,1,2,0,11,3/25/2014
00:00.0,Pennsylvania,North Strabane,106,185,61,2,14,5,3,1,2,0,11,3/25/2014
00:00.0,Pennsylvania,Philadelphia,107,184,61,2,14,5,3,1,2,0,11,3/25/2014
00:00.0,Pennsylvania,Glenville,106,184,61,1,15,5,3,1,2,0,11,3/25/2014
00:00.0,Pennsylvania,Philadelphia,106,183,61,1,15,5,3,1,2,0,11,3/25/2014
00:00.0,Pennsylvania,Philadelphia,106,183,61,1,15,5,3,1,2,0,11,3/25/2014
00:00.0,Pennsylvania,Philadelphia,106,183,60,1,15,5,3,1,2,0,11,3/26/2014
00:00.0,Pennsylvania,Philadelphia,106,182,60,1,14,5,3,1,2,0,11,3/26/2014
00:00.0,Pennsylvania,Lebanon,106,181,60,1,14,5,3,1,2,0,11,3/26/2014
00:00.0,Pennsylvania,Connellsville,107,181,60,1,14,5,3,1,2,0,11,3/26/2014
00:00.0,Pennsylvania,Easton,106,181,60,1,14,5,3,1,2,0,11,3/26/2014
00:00.0,Pennsylvania,Stroudsburg,106,181,59,1,14,5,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Washington,106,181,59,1,14,5,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Bethlehem,106,180,60,1,14,5,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Pocono,105,180,60,1,14,5,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Camp Hill,104,180,60,1,14,5,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Allentown,104,179,60,1,13,5,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Philadelphia,105,178,60,1,13,5,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Bethlehem,105,178,60,1,13,5,3,1,2,0,12,3/27/2014
00:00.0,Pennsylvania,Philadelphia,105,179,59,1,13,5,3,1,2,0,12,3/27/2014
00:00.0,Pennsylvania,Coatesville,103,179,59,1,13,4,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Washington,102,180,59,1,13,4,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Jeannette,102,181,59,1,14,4,3,1,2,0,11,3/27/2014
00:00.0,Pennsylvania,Aliquippa,102,181,59,1,14,4,3,1,2,0,11,3/28/2014
00:00.0,Pennsylvania,Philadelphia,102,182,59,1,13,4,3,1,2,0,11,3/28/2014
00:00.0,Pennsylvania,Bessemer,102,184,58,1,14,4,3,1,2,0,11,3/28/2014
00:00.0,Pennsylvania,Philadelphia,101,184,57,1,14,4,3,1,2,0,11,3/28/2014
00:00.0,Pennsylvania,Springfield,101,183,58,1,14,4,3,1,2,0,11,3/28/2014
00:00.0,Pennsylvania,Allentown,101,183,57,1,14,4,3,1,2,0,11,3/28/2014
00:00.0,Pennsylvania,Aliquippa,100,184,57,1,14,4,3,1,2,0,10,3/29/2014
00:00.0,Pennsylvania,Springfield,99,184,58,1,14,4,3,1,2,0,10,3/29/2014
00:00.0,Pennsylvania,Pittsburgh,99,184,58,1,14,4,3,1,2,0,10,3/29/2014
00:00.0,Pennsylvania,Allentown,99,183,58,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Philadelphia,99,184,58,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Myerstown,99,183,59,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Johnstown,100,182,58,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Johnstown,101,181,58,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Philadelphia,101,182,57,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Philadelphia,101,182,57,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Philadelphia,101,183,56,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Philadelphia,102,183,56,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Philadelphia,104,182,56,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Carlisle,103,182,56,1,14,4,3,1,2,0,10,3/30/2014
00:00.0,Pennsylvania,Philadelphia,103,181,56,1,14,4,3,1,2,0,10,3/31/2014
00:00.0,Pennsylvania,Pittsburgh,103,180,57,1,14,4,3,1,2,0,10,3/31/2014
00:00.0,Pennsylvania,Harrisburg,103,178,57,1,14,4,3,1,2,0,10,3/31/2014
00:00.0,Pennsylvania,Philadelphia,103,178,57,1,14,4,3,1,2,0,10,3/31/2014
00:00.0,Pennsylvania,Monroeville,102,178,58,1,14,4,3,1,2,0,10,3/31/2014
00:00.0,Pennsylvania,Pittsburgh,102,178,58,1,14,4,3,1,2,0,10,3/31/2014
00:00.0,Pennsylvania,Philadelphia,102,179,57,1,14,4,3,1,2,0,10,4/1/2014
00:00.0,Pennsylvania,Pittsburgh,103,178,57,1,15,5,3,1,2,0,10,4/1/2014
00:00.0,Pennsylvania,Philadelphia,103,179,56,1,15,5,3,1,2,0,10,4/1/2014
00:00.0,Pennsylvania,Upper Darby,103,177,56,1,16,5,3,1,2,0,10,4/1/2014
00:00.0,Pennsylvania,Philadelphia,102,178,56,1,16,5,3,1,2,0,10,4/1/2014
00:00.0,Pennsylvania,Philadelphia,102,177,56,1,15,5,3,1,2,0,10,4/1/2014
00:00.0,Pennsylvania,Philadelphia,101,178,56,1,15,5,3,1,2,0,10,4/1/2014
00:00.0,Pennsylvania,Philadelphia,100,179,56,1,15,5,3,1,2,0,10,4/2/2014
00:00.0,Pennsylvania,Allentown,100,178,56,1,15,5,3,1,2,0,10,4/2/2014
00:00.0,Pennsylvania,Philadelphia,100,178,56,1,15,5,3,1,2,0,10,4/2/2014
00:00.0,Pennsylvania,Hazleton,100,178,56,1,15,5,3,1,2,0,10,4/2/2014
00:00.0,Pennsylvania,Harrisburg,100,178,56,1,15,5,3,1,2,0,10,4/2/2014
00:00.0,Pennsylvania,Lewisberry,101,178,56,1,15,5,3,1,2,0,11,4/2/2014
00:00.0,Pennsylvania,Philadelphia,99,179,56,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,Philadelphia,98,180,55,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,Upper Darby,98,180,54,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,Philadelphia,97,180,54,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,Duquesne,96,181,53,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,York,96,181,53,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,Harrisburg,96,181,53,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,Philadelphia,95,183,53,1,15,5,3,1,2,0,11,4/3/2014
00:00.0,Pennsylvania,Philadelphia,93,184,53,1,15,4,3,1,2,0,10,4/3/2014
00:00.0,Pennsylvania,Philadelphia,93,184,53,1,15,4,3,1,2,0,10,4/3/2014
00:00.0,Pennsylvania,Philadelphia,92,184,53,1,15,4,3,1,2,0,10,4/3/2014
00:00.0,Pennsylvania,Philadelphia,92,185,53,1,15,4,3,1,2,0,10,4/4/2014
00:00.0,Pennsylvania,Philadelphia,91,186,53,1,15,4,3,1,2,0,10,4/4/2014
00:00.0,Pennsylvania,Philadelphia,91,185,53,1,15,4,3,1,2,0,10,4/4/2014
00:00.0,Pennsylvania,Philadelphia,91,184,53,1,16,4,3,1,2,0,10,4/4/2014
00:00.0,Pennsylvania,Philadelphia,90,183,53,1,16,4,3,1,2,0,10,4/4/2014
00:00.0,Pennsylvania,Philadelphia,90,184,52,1,16,4,3,1,2,0,10,4/4/2014
00:00.0,Pennsylvania,Lancaster,88,184,52,1,16,4,3,1,2,0,10,4/5/2014
00:00.0,Pennsylvania,Philadelphia,87,184,52,1,16,4,3,1,2,0,10,4/5/2014
00:00.0,Pennsylvania,Philadelphia,87,185,52,1,15,4,3,1,2,0,10,4/5/2014
00:00.0,Pennsylvania,Montoursville,89,185,51,1,15,4,3,1,2,0,11,4/5/2014
00:00.0,Pennsylvania,Philadelphia,89,185,50,1,15,4,3,1,2,0,11,4/5/2014
00:00.0,Pennsylvania,Philadelphia,89,185,50,1,15,4,3,1,2,0,11,4/5/2014
00:00.0,Pennsylvania,Montoursville,89,185,50,1,15,4,3,1,2,0,11,4/5/2014
00:00.0,Pennsylvania,Philadelphia,89,186,50,1,15,4,3,1,2,0,11,4/6/2014
00:00.0,Pennsylvania,Chambersburg,89,186,50,1,15,4,3,1,2,0,12,4/6/2014
00:00.0,Pennsylvania,Philadelphia,89,187,49,1,15,4,3,1,2,0,12,4/6/2014
00:00.0,Pennsylvania,Williamsport,90,187,48,1,15,4,3,1,2,0,13,4/6/2014
00:00.0,Pennsylvania,Scranton,90,187,49,1,15,4,3,1,2,0,13,4/6/2014
00:00.0,Pennsylvania,Philadelphia,90,188,49,1,15,4,3,1,2,0,13,4/6/2014
00:00.0,Pennsylvania,Philadelphia,90,189,49,1,15,4,3,1,2,0,13,4/6/2014
00:00.0,Pennsylvania,Philadelphia,91,188,49,1,16,4,3,1,2,0,13,4/7/2014
00:00.0,Pennsylvania,Philadelphia,91,187,49,1,16,4,3,1,2,0,13,4/7/2014
00:00.0,Pennsylvania,Bala Cynwyd,91,187,50,1,16,4,3,1,2,0,13,4/7/2014
